sep=;

TrialId = 13;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-27_14-41-19;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1145402921;100;PredRedLPP;R2G;1;100;49.99181;51.72881;0.5643148;12.88493;2727.231;99.99331;99.98365;0.86;1.26;0.8;1.49;-0.5;0.5;103.4576;51.73344;1.005979;8.56011E-05;0.9948191;0.002441476;0.4765267;0.4406743;0.2231053;2.6;10;0.0113924;0.03516174;(1.3, 1.1);(-73.3, -8.8);2.624722;0.1089648;

TrialId = 14;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-27_14-41-19;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1452328984;100;PredRedLPP;R2G;0;100;99.97992;102.4407;0.2216617;14.99956;2764.619;100.2016;99.97992;0.86;1.26;0.8;1;0;0.5;102.4407;39.200384;0.9999173;3.697706E-05;0.9983569;0.002464558;0.4815483;0.4501186;0.2285679;1.857144;3.333333;0.008742003;0.02416489;(-1.8, -0.4);(-17.9, 100.9);2.694444;0.1090601;

TrialId = 15;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-27_14-41-19;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;502848638;100;PredRedLPP;R2G;0;100;99.98222;101.2405;0.2052446;0;2779.982;100.1875;99.98222;0.86;1;1;1;-0.5;0.5;101.2405;46.6127872;0.9977922;3.678153E-05;1;0;0.4839883;0.4579072;0.2296926;0.9999996;6.666667;0.003023756;0.02663787;(1.0, 1.5);(91.8, 35.5);2.741271;0.1091771;

TrialId = 16;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-27_14-41-19;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;2010091434;100;PredRedLPP;R2G;1;100;49.98856;51.57044;0.3900342;10.64162;2751.827;99.58706;99.97709;1;1.26;0.8;1.49;-0.5;0.5;103.1409;42.8873344;1.009776;6.217245E-05;0.9931729;0.001797356;0.4816269;0.4449963;0.2252872;2.6;8;0.005502648;0.04303351;(-1.1, 1.5);(-89.0, 95.9);2.637241;0.1089932;

TrialId = 17;EndState = Normal
