trial,endState,user,redirector,resetCount,virtualDistance,gtChangeMax,gcChangeMax,gtChangeAvg,gcChangeAvg
242,Normal,0,PredRedLPP,2,99.98414,2.600001,10,0.03227997,0.3365855
243,Normal,0,PredRedLPP,3,99.9726,2.600001,10,0.04947246,0.3626082
244,Normal,0,PredRedLPP,23,99.97726,2.600001,10,0.1050399,0.5093935
245,Normal,0,PredRedLPP,0,99.96978,1.399999,10,0.03819739,0.3474351
246,Normal,0,PredRedLPP,1,99.97182,2.6,10,0.04378318,0.3762969
247,Normal,0,PredRedLPP,5,99.98822,2.600001,10,0.05494715,0.3645762
248,Normal,0,PredRedLPP,6,99.97364,2.6,10,0.0447566,0.278249
249,Normal,0,PredRedLPP,27,99.98046,2.600001,10,0.1081393,0.5163512
250,Normal,0,PredRedLPP,0,99.97534,1.485714,10,0.03987135,0.3381311
251,Normal,0,PredRedLPP,14,99.99494,2.600001,10,0.08273172,0.4586759
252,Normal,0,PredRedLPP,0,99.97952,1.399999,8.571428,0.03904552,0.2969735
253,Normal,0,PredRedLPP,6,99.97286,2.600001,10,0.0436803,0.3206763
254,Normal,0,PredRedLPP,1,99.97581,2.6,8,0.05072375,0.3827992
255,Normal,0,PredRedLPP,0,99.97398,0,10,0,0.01082251
256,Normal,0,PredRedLPP,3,99.9726,2.6,10,0.04692588,0.3395528
257,Normal,0,PredRedLPP,0,99.96926,1.399999,8.571428,0.03970941,0.3034706
258,Normal,0,PredRedLPP,4,99.97643,2.6,10,0.03996156,0.2960981
259,Normal,0,PredRedLPP,2,99.97929,2.600001,10,0.04744375,0.3428767
260,Normal,0,PredRedLPP,8,99.97744,2.600001,10,0.05335709,0.3474239
261,Normal,0,PredRedLPP,0,99.97884,1.399999,8,0.02811157,0.2400881
262,Normal,0,PredRedLPP,12,99.97547,2.600001,10,0.06383675,0.2813995
263,Normal,0,PredRedLPP,3,99.97736,2.6,10,0.05841141,0.3970016
264,Normal,0,PredRedLPP,1,99.97524,2.600001,10,0.04579829,0.3491398
265,Normal,0,PredRedLPP,0,99.97018,1.733334,10,0.04687166,0.3546433
266,Normal,0,PredRedLPP,0,99.97866,0,10,0,0.01082251
267,Normal,0,PredRedLPP,0,99.97495,0,10,0,0.01070664
268,Normal,0,PredRedLPP,10,99.97702,2.600001,10,0.04995724,0.2980978
269,Normal,0,PredRedLPP,1,99.98239,2.6,10,0.04640617,0.3508301
270,Normal,0,PredRedLPP,1,99.97069,2.6,6.666667,0.04288744,0.1008999
270,Normal,1,PredRedLPP,0,100.0015,0.3999996,5,0.001769284,0.08811041
271,Normal,0,PredRedLPP,1,100.0034,2.228572,3,0.02168078,0.09992936
271,Normal,1,PredRedLPP,1,99.97591,2.6,9,0.02358756,0.08343421
272,Normal,0,PredRedLPP,0,99.98168,0,4.666667,0,0.04792826
272,Normal,1,PredRedLPP,0,99.97978,0,10,0,0.1017316
273,Normal,0,PredRedLPP,7,99.99998,3.228572,10,0.08586477,0.1954771
273,Normal,1,PredRedLPP,7,99.98103,2.666668,10,0.1425651,0.2902726
274,Normal,0,PredRedLPP,0,99.96954,1.399999,5.714286,0.009071269,0.07343412
274,Normal,1,PredRedLPP,0,100.0031,0,2.857143,0,0.07466829
275,Normal,0,PredRedLPP,8,99.97902,2.6,10,0.1099149,0.2844977
275,Normal,1,PredRedLPP,7,100.0036,2.600001,10,0.08065694,0.2054658
276,Normal,0,PredRedLPP,7,99.99872,2.833334,10,0.1141378,0.2349613
276,Normal,1,PredRedLPP,8,99.97474,2.600001,10,0.08129191,0.205885
277,Normal,0,PredRedLPP,7,100.0007,3.766667,10,0.1216044,0.2657899
277,Normal,1,PredRedLPP,8,99.9807,2.600001,10,0.08884839,0.1764119
278,Normal,0,PredRedLPP,7,99.97382,3.428572,10,0.08025301,0.1943073
278,Normal,1,PredRedLPP,6,100.003,3.428571,10,0.1097599,0.2023254
279,Normal,0,PredRedLPP,0,99.98029,0.9999996,10,0.003030301,0.04761904
279,Normal,1,PredRedLPP,0,100.003,0.933333,2.714286,0.003030301,0.1158009
280,Normal,0,PredRedLPP,0,100.0036,1.166666,3.285714,0.01199143,0.08866118
280,Normal,1,PredRedLPP,0,99.96912,0,2,0,0.02080147
281,Normal,0,PredRedLPP,0,100.0026,0,10,0,0.03636364
281,Normal,1,PredRedLPP,0,99.97134,1.199999,8.571428,0.005561495,0.1035396
282,Normal,0,PredRedLPP,6,100.0033,2.800001,10,0.07816947,0.1811998
282,Normal,1,PredRedLPP,7,99.99046,2.657144,8.333334,0.08756957,0.1953793
283,Normal,0,PredRedLPP,0,99.97785,1.399999,3.333333,0.009051719,0.108477
283,Normal,1,PredRedLPP,0,100.002,0.7999998,6.666667,0.001724138,0.03735632
284,Normal,0,PredRedLPP,1,99.97662,2.600001,7.5,0.01770284,0.06804153
284,Normal,1,PredRedLPP,0,100.0039,0,2,0,0.09473634
285,Normal,0,PredRedLPP,1,99.97073,2.600001,8,0.01964096,0.08809776
285,Normal,1,PredRedLPP,0,100.0057,0,10,0,0.05651933
286,Normal,0,PredRedLPP,1,99.97906,2.6,8,0.005502648,0.1496599
286,Normal,1,PredRedLPP,1,100.0018,2.6,7.142858,0.01206349,0.08616781
287,Normal,0,PredRedLPP,7,100.0059,4,10,0.1219527,0.2537313
287,Normal,1,PredRedLPP,7,99.97663,2.6,10,0.0802239,0.2013593
288,Normal,0,PredRedLPP,1,99.98138,3.333334,8.571428,0.009074669,0.07482263
288,Normal,1,PredRedLPP,0,100.0026,0,2,0,0.06022558
289,Normal,0,PredRedLPP,6,99.99974,3.228571,10,0.06497969,0.2089526
289,Normal,1,PredRedLPP,7,99.97227,2.6,10,0.1129647,0.2603205
290,Normal,0,PredRedLPP,0,99.97513,0.9999996,5,0.006047513,0.07235419
290,Normal,1,PredRedLPP,0,100.0027,1.199999,4.285714,0.006047513,0.06973154
291,Normal,0,PredRedLPP,7,100.0001,2.6,10,0.122963,0.2782629
291,Normal,1,PredRedLPP,8,99.96487,2.600001,10,0.08333334,0.2218695
292,Normal,0,PredRedLPP,7,100.0016,2.800001,8,0.1084838,0.1780988
292,Normal,1,PredRedLPP,7,99.97312,3.428572,10,0.07333677,0.2018653
293,Normal,0,PredRedLPP,0,100.005,0.7999998,2,0.003023756,0.06263496
293,Normal,1,PredRedLPP,0,99.98199,1.399999,2.333333,0.009071269,0.06767458
294,Normal,0,PredRedLPP,7,99.98403,2.6,10,0.1334579,0.2696634
294,Normal,1,PredRedLPP,7,100.0018,2.600001,10,0.07824466,0.2013251
295,Normal,0,PredRedLPP,8,99.99965,2.6,10,0.07892652,0.2075982
295,Normal,1,PredRedLPP,8,99.96998,2.6,10,0.0801464,0.1931339
296,Normal,0,PredRedLPP,1,99.97855,2.6,6.666667,0.0118896,0.1037307
296,Normal,1,PredRedLPP,0,100.0004,0,10,0,0.06248104
297,Normal,0,PredRedLPP,6,99.99987,2.600001,10,0.06018257,0.217186
297,Normal,1,PredRedLPP,6,99.97517,3.228571,10,0.07302488,0.1884528
298,Normal,0,PredRedLPP,0,100.0039,2.166667,7.142858,0.005538461,0.152088
298,Normal,1,PredRedLPP,2,99.97852,2.600001,8.571428,0.03323076,0.1216118
299,Normal,0,PredRedLPP,1,99.97125,3.400001,10,0.01802757,0.1130132
299,Normal,1,PredRedLPP,0,100.0033,1.399999,3.571429,0.008907736,0.07135281
300,Normal,0,PredRedLPP,3,99.9701,2.6,10,0.05800335,0.2961567
300,Normal,1,PredRedLPP,2,99.99892,2.6,10,0.04467002,0.2360164
301,Normal,0,PredRedLPP,0,100.0003,2.600001,8,0.01188467,0.138246
301,Normal,1,PredRedLPP,1,99.9744,2.6,10,0.01518987,0.200422
302,Normal,0,PredRedLPP,1,99.98023,2.6,5,0.00845666,0.1627908
302,Normal,1,PredRedLPP,0,99.99648,0.999999,5,0.005073992,0.1356086
303,Normal,0,PredRedLPP,0,99.97985,2.228572,3,0.07360222,0.2355172
303,Normal,1,PredRedLPP,0,99.99879,1.199999,8,0.004246283,0.1204125
304,Normal,0,PredRedLPP,6,99.9707,3.333334,8,0.04358023,0.2477514
304,Normal,1,PredRedLPP,5,100.0007,2.600001,10,0.04276893,0.2212524
305,Normal,0,PredRedLPP,5,99.97346,3.428572,10,0.0529865,0.2643363
305,Normal,1,PredRedLPP,3,100.0005,2.6,10,0.04643543,0.2355262
306,Normal,0,PredRedLPP,0,100.0011,2.600001,8,0.01111111,0.1292518
306,Normal,1,PredRedLPP,1,99.96766,2.6,7.142858,0.06549342,0.2367151
307,Normal,0,PredRedLPP,0,100.0012,0.7999992,3.142857,0.003883492,0.113885
307,Normal,1,PredRedLPP,0,99.96809,2.600001,8.571428,0.03782809,0.2186265
308,Normal,0,PredRedLPP,0,100.0039,1.399999,2.666667,0.004816752,0.1370232
308,Normal,1,PredRedLPP,1,99.97266,2.6,10,0.01340314,0.2017453
309,Normal,0,PredRedLPP,3,99.9866,4,8,0.06525534,0.2674732
309,Normal,1,PredRedLPP,1,100.0031,1.399999,5,0.04314513,0.232527
310,Normal,0,PredRedLPP,0,100.0016,1.733333,3,0.06379421,0.24054
310,Normal,1,PredRedLPP,0,99.97073,1.857144,10,0.01475936,0.2180291
311,Normal,0,PredRedLPP,0,99.9954,1.399999,3,0.06032082,0.216654
311,Normal,1,PredRedLPP,1,99.9675,2.6,2.5,0.009197859,0.1130634
312,Normal,0,PredRedLPP,3,99.97172,3.800001,8.571428,0.06302547,0.254646
312,Normal,1,PredRedLPP,3,100.0029,2.600001,8.571428,0.05411642,0.271859
313,Normal,0,PredRedLPP,1,99.98048,4,6.666667,0.01222921,0.1279825
313,Normal,1,PredRedLPP,0,99.9989,1.199999,2.333333,0.006079662,0.1136568
314,Normal,0,PredRedLPP,4,99.97417,2.666666,8.333334,0.06939569,0.276803
314,Normal,1,PredRedLPP,2,100.0044,2.6,10,0.06042882,0.2759679
315,Normal,0,PredRedLPP,2,99.96359,1.399999,8.571428,0.08641723,0.2752661
315,Normal,1,PredRedLPP,1,99.99963,1.399999,6,0.02305357,0.2802254
316,Normal,0,PredRedLPP,0,99.99846,1.399999,2,0.002962961,0.1487529
316,Normal,1,PredRedLPP,1,99.97172,2.666668,8,0.01862433,0.2027212
317,Normal,0,PredRedLPP,2,99.97187,2.6,7.428571,0.01723779,0.135786
317,Normal,1,PredRedLPP,0,100.002,1.399999,4.857142,0.06479748,0.2468477
318,Normal,0,PredRedLPP,1,100.004,2.6,10,0.02579363,0.3081071
318,Normal,1,PredRedLPP,4,99.98513,3.428572,10,0.06441797,0.3323886
319,Normal,0,PredRedLPP,0,100.0021,1.399999,8.571428,0.01581559,0.1908815
319,Normal,1,PredRedLPP,1,99.96825,2.6,10,0.05822692,0.2274569
320,Normal,0,PredRedLPP,0,99.97433,1.399999,7.714286,0.01209503,0.203641
320,Normal,1,PredRedLPP,0,100.0051,0.999999,2.857143,0.002159825,0.1265042
321,Normal,0,PredRedLPP,0,99.99902,1.399999,3.142858,0.03737189,0.1916316
321,Normal,1,PredRedLPP,1,99.98337,2.6,5,0.008016879,0.1220615
322,Normal,0,PredRedLPP,1,99.97549,2.6,8,0.00846561,0.1490552
322,Normal,1,PredRedLPP,0,100.0024,1.399999,8,0.05883595,0.2282693
323,Normal,0,PredRedLPP,2,100.0029,1.399999,5.333333,0.05896144,0.2393876
323,Normal,1,PredRedLPP,2,99.97348,2.857143,7.142858,0.08368503,0.3480259
324,Normal,0,PredRedLPP,1,99.97906,2.600001,8,0.02608088,0.2021321
324,Normal,1,PredRedLPP,0,99.9989,1.199999,5.333333,0.004393304,0.1087867
325,Normal,0,PredRedLPP,0,99.97058,1.399999,2,0.006120215,0.09836066
325,Normal,1,PredRedLPP,0,100.0075,1.399999,4.285715,0.007431691,0.1989072
326,Normal,0,PredRedLPP,4,99.98052,4,10,0.05990812,0.2695445
326,Normal,1,PredRedLPP,3,99.99926,2.6,10,0.04829393,0.253937
327,Normal,0,PredRedLPP,0,99.97299,1.199999,10,0.008128338,0.1860964
327,Normal,1,PredRedLPP,0,99.99986,0.6999993,10,0.001497325,0.1026738
328,Normal,0,PredRedLPP,4,100.0038,2.6,10,0.04147868,0.2290101
328,Normal,1,PredRedLPP,6,99.96912,3.428571,8.333334,0.05080558,0.2094522
329,Normal,0,PredRedLPP,4,100.0016,1.4,8.571428,0.04546029,0.2580954
329,Normal,1,PredRedLPP,6,99.97138,2.6,8,0.05790474,0.2795012
330,Normal,0,PredRedLPP,15,99.97204,3.066666,10,0.08145185,0.3668458
330,Normal,1,PredRedLPP,8,100.0047,2.600001,10,0.07299554,0.3511687
331,Normal,0,PredRedLPP,5,100.0015,2.600001,10,0.05750002,0.2395173
331,Normal,1,PredRedLPP,26,99.98285,2.600001,10,0.1374504,0.4261408
332,Normal,0,PredRedLPP,10,100.0039,2.600001,10,0.07805872,0.3605678
332,Normal,1,PredRedLPP,10,99.97959,2.600001,10,0.09328683,0.3982231
333,Normal,0,PredRedLPP,6,99.99992,2.6,10,0.04384864,0.2752192
333,Normal,1,PredRedLPP,22,99.98597,2.600001,10,0.1016998,0.4150141
334,Normal,0,PredRedLPP,11,100.0022,2.600001,10,0.09221776,0.4027117
334,Normal,1,PredRedLPP,11,99.97329,2.600001,10,0.07917024,0.3354848
335,Normal,0,PredRedLPP,14,99.97685,2.600001,10,0.07831458,0.4364694
335,Normal,1,PredRedLPP,12,100.0052,2.600001,10,0.06935053,0.2993636
336,Normal,0,PredRedLPP,28,99.98118,2.600001,10,0.1137987,0.4033196
336,Normal,1,PredRedLPP,3,100.0015,2.628572,10,0.0513414,0.2586681
337,Normal,0,PredRedLPP,12,99.96895,2.6,10,0.08842407,0.3840028
337,Normal,1,PredRedLPP,6,100.0027,2.600001,10,0.067665,0.3452976
338,Normal,0,PredRedLPP,3,100.0027,2.600001,10,0.0575886,0.2875144
338,Normal,1,PredRedLPP,8,99.98361,2.600001,10,0.06732673,0.2828426
339,Normal,0,PredRedLPP,16,99.97958,2.600001,10,0.09307297,0.3444196
339,Normal,1,PredRedLPP,6,100.0004,2.600001,10,0.04776043,0.2854167
340,Normal,0,PredRedLPP,31,99.98857,2.600001,8,0.1160524,0.3224089
340,Normal,1,PredRedLPP,9,100.0023,3,10,0.03624029,0.2060069
341,Normal,0,PredRedLPP,4,100.0021,2.600001,10,0.05023628,0.2030431
341,Normal,1,PredRedLPP,48,99.97769,2.600001,10,0.1473491,0.3806512
342,Normal,0,PredRedLPP,7,100.0023,2.600001,10,0.05779788,0.2163362
342,Normal,1,PredRedLPP,38,99.96637,2.600001,10,0.1303988,0.3928286
343,Normal,0,PredRedLPP,14,99.97837,4,10,0.06720088,0.3711081
343,Normal,1,PredRedLPP,7,100.0063,2.600001,10,0.07224514,0.4330739
344,Normal,0,PredRedLPP,2,100.0029,2.6,8.571428,0.0245993,0.1592448
344,Normal,1,PredRedLPP,49,99.97437,2.600001,10,0.1485288,0.4295493
345,Normal,0,PredRedLPP,6,99.98432,2.600001,10,0.06822284,0.3580989
345,Normal,1,PredRedLPP,3,100.0003,3.228572,10,0.05807656,0.3054112
346,Normal,0,PredRedLPP,24,99.96619,3,10,0.1209975,0.3471281
346,Normal,1,PredRedLPP,22,100.0088,2.600001,10,0.1248575,0.3988261
347,Normal,0,PredRedLPP,17,100.0042,2.600001,10,0.09103505,0.4181837
347,Normal,1,PredRedLPP,23,99.99411,2.8,10,0.1151908,0.4513696
348,Normal,0,PredRedLPP,60,99.96986,2.600001,10,0.1618114,0.4074959
348,Normal,1,PredRedLPP,59,99.99857,3.600001,10,0.1601571,0.3768167
349,Normal,0,PredRedLPP,3,100.0018,2.600001,10,0.06711375,0.3118226
349,Normal,1,PredRedLPP,9,99.97835,2.6,10,0.089814,0.3928887
350,Normal,0,PredRedLPP,18,99.98271,2.600001,10,0.09425291,0.3940156
350,Normal,1,PredRedLPP,5,100.0019,2.600001,10,0.05070607,0.3246124
351,Normal,0,PredRedLPP,6,100.0012,2.600001,10,0.08436126,0.3529897
351,Normal,1,PredRedLPP,14,99.98072,2.600001,10,0.06829783,0.3299131
352,Normal,0,PredRedLPP,5,100.0018,2.600001,10,0.08022286,0.3419111
352,Normal,1,PredRedLPP,11,99.98,2.600001,10,0.08327723,0.3781867
353,Normal,0,PredRedLPP,18,99.97129,2.600001,10,0.1015291,0.4331587
353,Normal,1,PredRedLPP,9,100.0031,2.6,8,0.04803409,0.2150139
354,Normal,0,PredRedLPP,70,99.96888,4,10,0.1665771,0.3833623
354,Normal,1,PredRedLPP,37,100.0032,3.766667,10,0.09616367,0.2859488
355,Normal,0,PredRedLPP,11,100.0033,2.6,10,0.0850461,0.3453149
355,Normal,1,PredRedLPP,15,99.97247,3.099999,10,0.08483873,0.4239248
356,Normal,0,PredRedLPP,75,99.98917,2.600001,10,0.1696631,0.3553426
356,Normal,1,PredRedLPP,0,100.0043,0,0,0,0
357,Normal,0,PredRedLPP,15,99.9767,2.600001,10,0.07389902,0.4036772
357,Normal,1,PredRedLPP,6,100.0023,2.600001,10,0.05025311,0.245594
358,Normal,0,PredRedLPP,2,100.0017,1.399999,8,0.01756045,0.1738772
358,Normal,1,PredRedLPP,16,99.9718,2.600001,10,0.1149091,0.3968754
359,Normal,0,PredRedLPP,4,99.98755,2.600001,10,0.08018768,0.3619986
359,Normal,1,PredRedLPP,2,100.0011,2.6,10,0.02712643,0.257706
360,Normal,0,PredRedLPP,1,99.98409,2.6,10,0.01616161,0.05154998
361,Normal,0,PredRedLPP,0,99.97708,0.933333,6.666667,0.003060108,0.02622951
362,Normal,0,PredRedLPP,0,99.9835,0.6,4.857143,0.002188183,0.01813066
363,Normal,0,PredRedLPP,0,99.97268,0,8.333334,0,0.03030303
364,Normal,0,PredRedLPP,0,99.98421,0,0,0,0
365,Normal,0,PredRedLPP,1,99.96859,2.6,10,0.01134602,0.04701499
366,Normal,0,PredRedLPP,0,99.97623,0,10,0,0.01082251
367,Normal,0,PredRedLPP,1,99.98447,2.6,4.285714,0.007485876,0.03662228
368,Normal,0,PredRedLPP,0,99.9803,0,10,0,0.01082251
369,Normal,0,PredRedLPP,0,99.97424,1.399999,7.142858,0.006120215,0.03122561
370,Normal,0,PredRedLPP,0,99.97733,0.866667,10,0.002411875,0.01082251
371,Normal,0,PredRedLPP,1,99.98428,2.6,10,0.01457233,0.1136421
372,Normal,0,PredRedLPP,0,99.97561,0,2,0,0.0137543
373,Normal,0,PredRedLPP,0,99.96948,0,1.714286,0,0.00865801
374,Normal,0,PredRedLPP,0,99.98463,0,2,0,0.00865801
375,Normal,0,PredRedLPP,0,99.97847,0,10,0,0.04710921
376,Normal,0,PredRedLPP,0,99.98082,2.228572,2,0.002807777,0.01727862
377,Normal,0,PredRedLPP,1,99.97925,2.6,8.571428,0.01430073,0.04065895
378,Normal,0,PredRedLPP,0,99.98349,2.228572,10,0.0055615,0.01069519
379,Normal,0,PredRedLPP,0,99.97304,0,10,0,0.01498929
380,Normal,0,PredRedLPP,1,99.98136,2.6,6.666667,0.002783727,0.03354747
381,Normal,0,PredRedLPP,0,99.98358,0,0,0,0
382,Normal,0,PredRedLPP,0,99.97715,1.166666,8.333334,0.006113534,0.03867748
383,Normal,0,PredRedLPP,0,99.97461,0,0,0,0
384,Normal,0,PredRedLPP,0,99.97392,0,10,0,0.01082251
385,Normal,0,PredRedLPP,1,99.97465,2.6,7.142858,0.006349208,0.03738977
386,Normal,0,PredRedLPP,0,99.98016,0,10,0,0.01082251
387,Normal,0,PredRedLPP,0,99.98148,1.166666,10,0.00353153,0.03675676
388,Normal,0,PredRedLPP,0,99.97524,0,10,0,0.01082251
389,Normal,0,PredRedLPP,2,99.96912,2.6,10,0.01200406,0.03313472
390,Normal,0,PredRedLPP,0,99.98602,1.199999,2,0.003282274,0.1427009
391,Normal,0,PredRedLPP,0,99.97745,2.600001,2,0.002813854,0.1737787
392,Normal,0,PredRedLPP,1,99.96928,2.600001,8.571428,0.01513481,0.1626199
393,Normal,0,PredRedLPP,0,99.97678,1.857144,8,0.01153846,0.1411275
394,Normal,0,PredRedLPP,0,99.98729,0.9999996,3.142857,0.006189963,0.1512426
395,Normal,0,PredRedLPP,1,99.9757,2.600001,8,0.01541666,0.1931549
396,Normal,0,PredRedLPP,0,99.97112,1.399999,2,0.005982903,0.1471308
397,Normal,0,PredRedLPP,0,99.9778,1.399999,4.285714,0.005621619,0.1513514
398,Normal,0,PredRedLPP,1,99.96822,2.6,8,0.00846561,0.1679014
399,Normal,0,PredRedLPP,1,99.97661,2.600001,8,0.00845666,0.1247358
400,Normal,0,PredRedLPP,1,99.96647,2.6,8.333334,0.01216649,0.1750268
401,Normal,0,PredRedLPP,0,99.98688,1.399999,2,0.003063456,0.1400439
402,Normal,0,PredRedLPP,1,99.97643,1.399999,5,0.08711576,0.3197634
403,Normal,0,PredRedLPP,0,99.98236,2.600001,2,0.00940171,0.1217949
404,Normal,0,PredRedLPP,0,99.97037,0.9999996,2,0.003027025,0.1507337
405,Normal,0,PredRedLPP,0,99.96819,0.9999996,2.142857,0.01238615,0.1259954
406,Normal,0,PredRedLPP,1,99.97182,2.6,8,0.00845666,0.1703414
407,Normal,0,PredRedLPP,1,99.97732,2.6,4.285714,0.01128526,0.1395732
408,Normal,0,PredRedLPP,0,99.97769,1.399999,2,0.003063456,0.1444202
409,Normal,0,PredRedLPP,0,99.97646,0.9999996,8,0.002164501,0.1574418
410,Normal,0,PredRedLPP,0,99.97485,0.2333331,8.333334,0.00367965,0.1532159
411,Normal,0,PredRedLPP,0,99.97555,1.199999,2.571428,0.002569592,0.1434691
412,Normal,0,PredRedLPP,1,99.97433,2.600001,8.571428,0.01235087,0.1954387
413,Normal,0,PredRedLPP,0,99.97617,1.166666,2,0.003060108,0.1455114
414,Normal,0,PredRedLPP,0,99.98231,0.9999996,2.571428,0.01347747,0.1282369
415,Normal,0,PredRedLPP,0,99.97086,0.999999,3.142857,0.0021645,0.1493507
416,Normal,0,PredRedLPP,0,99.9826,0.7999998,2,0.003535351,0.1343538
417,Normal,0,PredRedLPP,0,99.9698,1.399999,3,0.03703701,0.1739808
418,Normal,0,PredRedLPP,0,99.96915,1.199999,8,0.01841063,0.1551345
419,Normal,0,PredRedLPP,1,99.9706,2.6,8,0.01500536,0.2017047
420,Normal,0,PredRedLPP,0,99.98303,1.857144,10,0.05312688,0.3595954
421,Normal,0,PredRedLPP,6,99.97179,2.600001,10,0.07374301,0.3833379
422,Normal,0,PredRedLPP,1,99.98033,2.6,10,0.04092336,0.3539699
423,Normal,0,PredRedLPP,0,99.96886,1.399999,10,0.03492405,0.3306994
424,Normal,0,PredRedLPP,1,99.972,2.6,10,0.05295356,0.3507134
425,Normal,0,PredRedLPP,6,99.97373,2.6,10,0.0610901,0.4075301
426,Normal,0,PredRedLPP,0,99.98756,0,0,0,0
427,Normal,0,PredRedLPP,11,99.97079,2.600001,10,0.05392078,0.3247832
428,Normal,0,PredRedLPP,22,99.98237,2.600001,10,0.09521079,0.4526205
429,Normal,0,PredRedLPP,4,99.9688,3.766667,8,0.06429511,0.3929512
430,Normal,0,PredRedLPP,9,99.97887,2.6,10,0.06592184,0.422504
431,Normal,0,PredRedLPP,1,99.97042,3.800001,10,0.05021006,0.3420868
432,Normal,0,PredRedLPP,6,99.9754,2.600001,10,0.06371473,0.3772138
433,Normal,0,PredRedLPP,3,99.98054,2.600001,10,0.03959998,0.3187619
434,Normal,0,PredRedLPP,16,99.97038,2.600001,10,0.07791588,0.4483232
435,Normal,0,PredRedLPP,3,99.98172,2.6,10,0.03670372,0.3128943
436,Normal,0,PredRedLPP,9,99.9707,2.600001,10,0.07199298,0.3909026
437,Normal,0,PredRedLPP,4,99.97131,2.600001,8.571428,0.03488974,0.3293496
438,Normal,0,PredRedLPP,0,99.97307,1.399999,8.571428,0.0319218,0.2986919
439,Normal,0,PredRedLPP,0,99.97671,1.399999,10,0.03562229,0.3423769
440,Normal,0,PredRedLPP,17,99.97783,2.600001,10,0.09477668,0.3880537
441,Normal,0,PredRedLPP,2,99.97981,2.6,10,0.04346335,0.3408135
442,Normal,0,PredRedLPP,3,99.9858,2.6,7.142858,0.02717282,0.2370963
443,Normal,0,PredRedLPP,11,99.97236,2.600001,10,0.06590479,0.3703969
444,Normal,0,PredRedLPP,2,99.97005,2.6,10,0.06787556,0.4114206
445,Normal,0,PredRedLPP,6,99.97032,2.600001,10,0.06099289,0.4000704
446,Normal,0,PredRedLPP,2,99.97899,2.600001,10,0.05623947,0.3932055
447,Normal,0,PredRedLPP,0,99.97017,0,6,0,0.006493507
448,Normal,0,PredRedLPP,14,99.97552,2.600001,10,0.07702611,0.3987712
449,Normal,0,PredRedLPP,1,99.97253,2.6,10,0.05112041,0.3654962
450,Normal,0,PredRedLPP,0,100.0013,1.399999,8,0.001495726,0.0352564
450,Normal,1,PredRedLPP,0,99.98454,1.857144,15,0.01153846,0.1036325
451,Normal,0,PredRedLPP,6,100.0019,3.428572,10,0.0773435,0.1833946
451,Normal,1,PredRedLPP,7,99.97707,2.600001,10,0.08350811,0.2116302
452,Normal,0,PredRedLPP,8,99.97209,3.100001,10,0.1457493,0.3098295
452,Normal,1,PredRedLPP,7,100.0008,2.600001,10,0.09724773,0.1871124
453,Normal,0,PredRedLPP,8,99.98773,4,10,0.07846609,0.2614412
453,Normal,1,PredRedLPP,6,100.0019,3.766667,10,0.08100298,0.2500632
454,Normal,0,PredRedLPP,1,99.97121,2.6,8.333334,0.01278826,0.08595388
454,Normal,1,PredRedLPP,0,100.0021,0,2,0,0.08785067
455,Normal,0,PredRedLPP,7,100.0076,2.6,8.571428,0.0827629,0.1976125
455,Normal,1,PredRedLPP,8,99.97983,2.600001,10,0.08825167,0.2088454
456,Normal,0,PredRedLPP,0,100.0039,1.166666,2,0.003030301,0.04421768
456,Normal,1,PredRedLPP,0,99.9689,0,2,0,0.03679654
457,Normal,0,PredRedLPP,8,99.97115,2.600001,10,0.1085836,0.2492382
457,Normal,1,PredRedLPP,6,100.0042,2.657144,10,0.09378435,0.2636893
458,Normal,0,PredRedLPP,0,99.97286,1.399999,5.714286,0.0121081,0.1149035
458,Normal,1,PredRedLPP,0,100.0019,0,2,0,0.04324324
459,Normal,0,PredRedLPP,0,100.0023,0,2.571428,0,0.07371368
459,Normal,1,PredRedLPP,2,99.98621,2.6,10,0.01609907,0.0978918
460,Normal,0,PredRedLPP,1,99.98615,2.6,10,0.01970338,0.1470945
460,Normal,1,PredRedLPP,1,100.0024,4,10,0.01271186,0.1144068
461,Normal,0,PredRedLPP,0,99.9849,0.9999996,2,0.003992868,0.0681436
461,Normal,1,PredRedLPP,0,100.0044,1.199999,4.571428,0.008983953,0.06997706
462,Normal,0,PredRedLPP,6,99.98536,3.100001,10,0.09687796,0.3010767
462,Normal,1,PredRedLPP,6,100.0025,3.800001,10,0.07901067,0.2418795
463,Normal,0,PredRedLPP,7,99.98693,2.600001,10,0.08234201,0.2075589
463,Normal,1,PredRedLPP,6,100.0008,3.028571,10,0.07521685,0.1938396
464,Normal,0,PredRedLPP,8,99.97459,2.600001,8.333334,0.09984729,0.2532845
464,Normal,1,PredRedLPP,7,100.0019,2.600001,10,0.07907119,0.1922221
465,Normal,0,PredRedLPP,1,100.0034,2.6,8,0.01498929,0.07800549
465,Normal,1,PredRedLPP,0,99.97636,0,10,0,0.06566738
466,Normal,0,PredRedLPP,0,100.001,0.9333324,3.333333,0.002018016,0.03243244
466,Normal,1,PredRedLPP,0,99.98401,1.733333,10,0.005168595,0.1105792
467,Normal,0,PredRedLPP,6,100.0039,3.6,8.571428,0.07013232,0.1659915
467,Normal,1,PredRedLPP,7,99.98151,2.800001,10,0.1171393,0.252588
468,Normal,0,PredRedLPP,7,100.0017,4,5.142858,0.09605608,0.2177287
