sep=;
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;78030833;100;PredRedLPP;R2G;8;100;11.10774;13.09563;7.636518;4.95717;549.0837;100.2371;99.9688;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;117.8607;18.9533568;1.037649;0.001098056;1.020156;0.002120757;0.1011055;0.07836099;0.07880972;4;2.222222;0.1381563;0.1130298;(0.2, 0.1);(29.5, -44.1);2.109678;0.1077865;

TrialId = 8;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1476032141;100;PredRedLPP;R2G;8;100;11.1094;13.19936;7.754943;21.54746;541.7039;100.4686;99.98361;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;118.7942;19.2602112;1.032448;0.001100914;0.9938935;0.004060914;0.09903469;0.07680397;0.07905634;3.766667;2.666667;0.1641538;0.140882;(-0.2, 0.0);(58.3, 79.8);2.193765;0.1077231;

TrialId = 9;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1563315135;100;PredRedLPP;R2G;11;100;8.331227;11.14679;15.66533;5.028023;181.4097;107.7895;99.9724;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;133.7615;20.9642496;0.9867219;0.001979206;1.083232;0.002474762;0.0488468;0.02399284;0.02473465;4;2.666667;0.07658888;0.04586957;(0.4, 0.2);(30.3, 94.2);2.038237;0.1074985;

TrialId = 10;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;309551910;100;PredRedLPP;R2G;8;100;11.10827;13.33272;7.968122;6.070556;538.2629;100.3334;99.97318;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;119.9945;19.5684224;1.035591;0.001118905;1.020238;0.002045851;0.09791376;0.07567302;0.07618123;4;2.666667;0.1498053;0.1305209;(-0.3, 0.0);(-56.9, 129.7);2.183239;0.1076402;

TrialId = 11;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;100411133;100;PredRedLPP;R2G;7;100;12.49799;14.54296;6.939013;29.50113;584.8315;99.41228;99.98385;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;116.3437;19.0676864;1.038875;0.001001688;0.9127527;0.005258856;0.103887;0.08462463;0.08852801;4;2.285714;0.174497;0.1559299;(0.2, 0.2);(-18.7, 142.7);2.246008;0.1078946;

TrialId = 12;EndState = Normal
