trial,endState,user,redirector,resetCount,virtualDistance,gtChangeMax,gcChangeMax,gtChangeAvg,gcChangeAvg
317,Normal,0,ThomasAPF,7,99.98691,2.600001,2.666667,0.04100948,0.02403485
318,Normal,0,ThomasAPF,7,99.98911,2.600001,2.666667,0.04118269,0.04103183
319,Normal,0,ThomasAPF,8,99.97063,2.600001,2.666667,0.04514812,0.03359437
320,Normal,0,ThomasAPF,7,99.98324,2.6,2.666667,0.04092342,0.02398441
321,Normal,0,ThomasAPF,7,99.98867,2.6,2.666667,0.04041452,0.06645291
322,Normal,0,ThomasAPF,8,99.98884,2.600001,2.222222,0.03915664,0.03212852
323,Normal,0,ThomasAPF,8,99.96932,2.600001,2.666667,0.04433301,0.04699814
324,Normal,0,ThomasAPF,8,100.0008,2.600001,2.666667,0.04547327,0.02304527
325,Normal,0,ThomasAPF,8,99.98531,2.600001,2.285714,0.0426539,0.08039754
326,Normal,0,ThomasAPF,7,99.97892,2.600001,2.666667,0.04144529,0.01983705
327,Normal,0,ThomasAPF,8,99.98028,2.6,2.666667,0.0430642,0.01932367
328,Normal,0,ThomasAPF,8,99.97127,2.6,2.666667,0.04310883,0.03908217
329,Normal,0,ThomasAPF,8,99.98901,2.6,2.285714,0.04297522,0.02387512
330,Normal,0,S2C,9,99.96774,0,2.666667,0,0.02166065
331,Normal,0,S2C,9,99.96728,0,2.666667,0,0.02395927
332,Normal,0,S2C,8,99.9762,0,2.666667,0,0.01964395
333,Normal,0,S2C,10,99.97129,0,2.666667,0,0.06204151
334,Normal,0,S2C,9,99.97692,0,2.666667,0,0.02181818
335,Normal,0,S2C,10,99.98363,0,2.666667,0,0.03734827
336,Normal,0,S2C,9,99.97948,0,2.666667,0,0.04824043
337,Normal,0,S2C,10,99.97919,0,2.666667,0,0.05374526
338,Normal,0,S2C,9,99.96988,0,2.666667,0,0.02166065
339,Normal,0,S2C,9,99.97817,0,2.666667,0,0.03220281
340,Normal,0,S2C,9,99.97759,0,2.666667,0,0.02197152
341,Normal,0,S2C,10,99.97803,0,2.666667,0,0.06901561
342,Normal,0,S2C,9,99.97759,0,2.666667,0,0.05518103
343,Normal,0,S2C,9,99.96606,0,2.666667,0,0.06394122
344,Normal,0,S2C,9,99.96872,0,2.666667,0,0.06572091
345,Normal,0,S2C,9,99.97849,0,2.666667,0,0.03978087
346,Normal,0,S2C,9,99.96655,0,2.666667,0,0.01920192
347,Normal,0,S2C,9,99.95341,0,2.666667,0,0.02144772
348,Normal,0,S2C,9,99.9752,0,2.666667,0,0.06099778
349,Normal,0,S2C,9,99.96557,0,2.666667,0,0.02148612
350,Normal,0,S2C,9,99.97759,0,2.666667,0,0.06202213
351,Normal,0,S2C,9,99.98139,0,2.666667,0,0.04561897
352,Normal,0,S2C,9,99.97762,0,2.666667,0,0.0250805
353,Normal,0,S2C,9,99.97026,0,2.666667,0,0.07316976
354,Normal,0,S2C,9,99.96586,0,2.666667,0,0.02694292
355,Normal,0,S2C,9,99.96527,0,2.666667,0,0.04362575
356,Normal,0,S2C,9,99.98221,0,2.666667,0,0.0260392
357,Normal,0,S2C,9,99.97941,0,2.666667,0,0.06349211
358,Normal,0,S2C,9,99.96733,0,2.666667,0,0.02135231
359,Normal,0,S2C,9,99.97031,0,2.666667,0,0.04963115
360,Normal,0,None,10,99.97408,0,1.333333,0,0.001183082
361,Normal,0,None,11,99.97426,0,0,0,0
362,Normal,0,None,10,99.97152,0,0,0,0
363,Normal,0,None,10,99.96887,0,0,0,0
364,Normal,0,None,11,99.97585,0,0,0,0
365,Normal,0,None,11,99.98257,0,0,0,0
366,Normal,0,None,11,99.97448,0,0,0,0
367,Normal,0,None,11,99.97668,0,0,0,0
368,Normal,0,None,11,99.97134,0,0,0,0
369,Normal,0,None,10,99.96796,0,0,0,0
370,Normal,0,None,11,99.98283,0,0,0,0
371,Normal,0,None,11,99.98207,0,0,0,0
372,Normal,0,None,10,99.97549,0,0,0,0
373,Normal,0,None,10,99.97392,0,0,0,0
374,Normal,0,None,11,99.97946,0,0,0,0
375,Normal,0,None,10,99.96629,0,0,0,0
376,Normal,0,None,10,99.97581,0,0,0,0
377,Normal,0,None,10,99.97711,0,0,0,0
378,Normal,0,None,10,99.9785,0,0,0,0
379,Normal,0,None,11,99.98087,0,0,0,0
380,Normal,0,None,11,99.98166,0,0,0,0
381,Normal,0,None,10,99.97664,0,0,0,0
382,Normal,0,None,10,99.98235,0,0,0,0
383,Normal,0,None,10,99.97959,0,0,0,0
384,Normal,0,None,10,99.97642,0,0,0,0
385,Normal,0,None,11,99.98298,0,0,0,0
386,Normal,0,None,10,99.98055,0,0,0,0
387,Normal,0,None,10,99.97914,0,0,0,0
388,Normal,0,None,10,99.98226,0,0,0,0
389,Normal,0,None,10,99.98145,0,0,0,0
390,Normal,0,PredRedLPP,10,99.97923,3.428571,2.666667,0.09006969,0.07411097
390,Normal,1,PredRedLPP,9,99.99552,4,11.33333,0.1049361,0.09211328
391,Normal,0,PredRedLPP,9,99.97341,4,2.666667,0.1209876,0.1022107
391,Normal,1,PredRedLPP,9,99.99948,3.800001,2.666667,0.1149501,0.1087186
392,Normal,0,PredRedLPP,7,100.0015,4,2.666667,0.1370638,0.1243482
392,Normal,1,PredRedLPP,8,99.96877,4,2.666667,0.1005415,0.08899206
393,Normal,0,PredRedLPP,10,99.96858,4,2.666667,0.09310246,0.07994963
393,Normal,1,PredRedLPP,9,100.0053,3.428572,2.666667,0.1185248,0.1218147
394,Normal,0,PredRedLPP,8,100.0169,3.066667,2.666667,0.1773088,0.2234457
394,Normal,1,PredRedLPP,8,99.97433,4,2.666667,0.1433027,0.123198
395,Normal,0,PredRedLPP,9,99.97648,4,2.666667,0.1248691,0.1068451
395,Normal,1,PredRedLPP,9,100.0019,4,2.666667,0.1869109,0.1616998
396,Normal,0,PredRedLPP,11,99.97,3.428572,2.666667,0.112414,0.08935031
396,Normal,1,PredRedLPP,9,100.0012,4,2.666667,0.1111478,0.1000354
397,Normal,0,PredRedLPP,9,99.98641,4,2.666667,0.09260907,0.08067957
397,Normal,1,PredRedLPP,8,100.0031,4,2.666667,0.1137429,0.1019379
398,Normal,0,PredRedLPP,8,100.009,3.333334,2.666667,0.1261629,0.09667728
398,Normal,1,PredRedLPP,9,99.98356,4,2.666667,0.1260444,0.1361271
399,Normal,0,PredRedLPP,8,99.96692,3.428572,2.666667,0.1295807,0.1717277
399,Normal,1,PredRedLPP,8,100.0004,4,2.666667,0.1730677,0.1995055
400,Normal,0,PredRedLPP,8,99.9918,4,2.285714,0.1469975,0.1307189
400,Normal,1,PredRedLPP,8,100.0008,3.428572,2.666667,0.1645746,0.1642741
401,Normal,0,PredRedLPP,10,99.98248,4,2.666667,0.1066104,0.09478264
401,Normal,1,PredRedLPP,7,100.017,4,2.666667,0.1332771,0.1082312
402,Normal,0,PredRedLPP,7,100.0076,3.428572,2.666667,0.1369036,0.1214958
402,Normal,1,PredRedLPP,8,99.98029,3.428572,2.666667,0.1792538,0.2209225
403,Normal,0,PredRedLPP,9,99.96994,4,2.666667,0.119775,0.08909193
403,Normal,1,PredRedLPP,7,100.0017,4,2.666667,0.08962191,0.0749387
404,Normal,0,PredRedLPP,8,100.0013,3.3,2.666667,0.1807952,0.2497046
404,Normal,1,PredRedLPP,7,99.96539,3.333334,1.904762,0.144526,0.1207514
405,Normal,0,PredRedLPP,10,99.97834,4,2.666667,0.1018933,0.08581811
405,Normal,1,PredRedLPP,10,99.9999,4,2.666667,0.137751,0.1282409
406,Normal,0,PredRedLPP,9,99.98277,4,2.666667,0.159324,0.1425796
406,Normal,1,PredRedLPP,8,100.0068,4,2.285714,0.1657925,0.1473416
407,Normal,0,PredRedLPP,9,99.97685,4,2.666667,0.1120162,0.09116671
407,Normal,1,PredRedLPP,9,100.0029,4,2.666667,0.1234546,0.1025556
408,Normal,0,PredRedLPP,9,99.97752,4,2.666667,0.1152621,0.09985523
408,Normal,1,PredRedLPP,9,100.0026,4,2.666667,0.1125977,0.10183
409,Normal,0,PredRedLPP,11,99.97394,3.428571,2.666667,0.1153996,0.1040697
409,Normal,1,PredRedLPP,9,99.99947,3.428571,2.666667,0.1123364,0.09563594
410,Normal,0,PredRedLPP,8,99.99992,4,2.444445,0.08276466,0.06571404
410,Normal,1,PredRedLPP,9,99.96403,4,2.666667,0.1137191,0.08526713
411,Normal,0,PredRedLPP,9,99.99848,4,2.666667,0.09574156,0.08542062
411,Normal,1,PredRedLPP,9,99.96916,4,2.285714,0.09950071,0.07277817
412,Normal,0,PredRedLPP,8,100.003,4,2.222222,0.1582079,0.1399525
412,Normal,1,PredRedLPP,7,99.99629,4,2.666667,0.1523545,0.133615
413,Normal,0,PredRedLPP,8,99.98038,3.428571,2.666667,0.1427706,0.1621615
413,Normal,1,PredRedLPP,8,100.0008,4,2.666667,0.1004541,0.0956706
414,Normal,0,PredRedLPP,9,99.97952,4,2.444445,0.0942365,0.07628103
414,Normal,1,PredRedLPP,8,100.0007,3.428572,2.666667,0.09554365,0.07367798
415,Normal,0,PredRedLPP,9,100.0017,4,2.666667,0.1452465,0.127543
415,Normal,1,PredRedLPP,9,99.97337,4,2.666667,0.1700118,0.155142
416,Normal,0,PredRedLPP,11,99.97971,3.428572,2.666667,0.1186868,0.09764352
416,Normal,1,PredRedLPP,8,100.0032,4,2.666667,0.0818762,0.07654998
417,Normal,0,PredRedLPP,8,100.0019,4,2.666667,0.1224212,0.09828551
417,Normal,1,PredRedLPP,10,99.97626,4,2.666667,0.08877522,0.08433134
418,Normal,0,PredRedLPP,8,100.0028,3.099999,2.666667,0.1563133,0.1425499
418,Normal,1,PredRedLPP,7,99.99032,4,2.666667,0.1638709,0.1385122
419,Normal,0,PredRedLPP,8,100.0131,4,2.666667,0.1566258,0.1276513
419,Normal,1,PredRedLPP,9,99.97827,3.333334,2.666667,0.1070053,0.1177105
420,Normal,0,PredRedLPP,10,99.97652,4,2.666667,0.1168513,0.09726789
420,Normal,1,PredRedLPP,8,100.0012,4,2.666667,0.09184425,0.07496721
421,Normal,0,PredRedLPP,8,99.96351,4,2.666667,0.1400905,0.1221002
421,Normal,1,PredRedLPP,7,100.0132,3.428571,2.666667,0.1475717,0.1377289
422,Normal,0,PredRedLPP,9,99.9771,3.428572,2.666667,0.1704028,0.1538933
422,Normal,1,PredRedLPP,8,100.0022,4,2.666667,0.1130765,0.08762129
423,Normal,0,PredRedLPP,9,100.004,3.333334,2.666667,0.09849157,0.07633699
423,Normal,1,PredRedLPP,9,99.97031,3.428572,2.666667,0.1204039,0.09622402
424,Normal,0,PredRedLPP,8,99.97408,4,2.666667,0.1452944,0.1247619
424,Normal,1,PredRedLPP,8,100.002,4,2.476191,0.1347273,0.1124964
425,Normal,0,PredRedLPP,8,99.97395,4,2.666667,0.1346428,0.1106576
425,Normal,1,PredRedLPP,8,100.0008,3.428571,2.666667,0.09571426,0.07709752
426,Normal,0,PredRedLPP,8,99.97018,4,2.666667,0.1132668,0.1001022
426,Normal,1,PredRedLPP,8,100.0052,4,2.666667,0.0864914,0.1652982
427,Normal,0,PredRedLPP,9,99.97568,4,2.666667,0.1080738,0.08320979
427,Normal,1,PredRedLPP,8,100.0013,4,2.666667,0.1023068,0.08826277
428,Normal,0,PredRedLPP,7,100.0008,3.333332,2.666667,0.08625387,0.0752541
428,Normal,1,PredRedLPP,9,99.97738,3.428572,2.666667,0.0980216,0.09221199
429,Normal,0,PredRedLPP,8,99.99987,4,2.666667,0.08707359,0.07802574
429,Normal,1,PredRedLPP,8,99.96969,4,2.666667,0.1105326,0.09341427
430,Normal,0,PredRedLPP,8,99.99852,4,2.666667,0.1596771,0.1388421
430,Normal,1,PredRedLPP,8,99.96709,3.428571,2.666667,0.1862194,0.2480164
431,Normal,0,PredRedLPP,9,100.0038,4,2.666667,0.1784127,0.148478
431,Normal,1,PredRedLPP,9,99.96831,4,2.666667,0.2413483,0.2188692
432,Normal,0,PredRedLPP,9,100.0179,4,2.666667,0.1202033,0.1144869
432,Normal,1,PredRedLPP,11,99.97607,4,2.666667,0.1099249,0.08372057
433,Normal,0,PredRedLPP,9,99.97758,4,2.666667,0.08041595,0.07933757
433,Normal,1,PredRedLPP,8,100.0006,4,2.666667,0.1084344,0.1009491
434,Normal,0,PredRedLPP,9,99.97872,4,2.666667,0.1106885,0.09356438
434,Normal,1,PredRedLPP,8,100.0116,4,2.666667,0.1481993,0.1268744
435,Normal,0,PredRedLPP,10,100.0044,4,2.666667,0.1568141,0.1442338
435,Normal,1,PredRedLPP,9,99.97334,4,2.666667,0.1102065,0.09973311
436,Normal,0,PredRedLPP,11,99.9862,3.428571,2.666667,0.1695664,0.1360319
436,Normal,1,PredRedLPP,11,100.0029,2.857143,2.666667,0.1148854,0.09626385
437,Normal,0,PredRedLPP,8,99.99954,4,2.666667,0.07184304,0.1678425
437,Normal,1,PredRedLPP,7,99.97704,3.428572,2.666667,0.1576366,0.1361552
438,Normal,0,PredRedLPP,9,99.99957,3.428571,2.666667,0.1087384,0.09197533
438,Normal,1,PredRedLPP,9,99.98606,4,2.666667,0.1249421,0.1025132
439,Normal,0,PredRedLPP,8,100.0015,4,2.666667,0.1141735,0.09572738
439,Normal,1,PredRedLPP,8,99.96371,4,2.666667,0.1408583,0.1196448
440,Normal,0,PredRedLPP,9,99.97314,4,2.666667,0.1218515,0.1151331
440,Normal,1,PredRedLPP,9,100.0002,4,2.222222,0.1081455,0.08278587
441,Normal,0,PredRedLPP,10,99.96301,4,2.666667,0.1121854,0.08831807
441,Normal,1,PredRedLPP,9,100.0028,4,2.666667,0.09306513,0.08563619
442,Normal,0,PredRedLPP,7,100.011,4,2.666667,0.1015219,0.09071923
442,Normal,1,PredRedLPP,8,99.96844,4,2.666667,0.1163831,0.09945007
443,Normal,0,PredRedLPP,8,100.0007,4,2.666667,0.08730575,0.07974201
443,Normal,1,PredRedLPP,9,99.97952,4,2.666667,0.1352682,0.1326019
444,Normal,0,PredRedLPP,8,99.96378,4,2.666667,0.1533578,0.1331464
444,Normal,1,PredRedLPP,7,100.0049,3.333334,2.666667,0.1433302,0.1247646
445,Normal,0,PredRedLPP,8,99.98253,3.428571,2.222222,0.0984468,0.07435857
445,Normal,1,PredRedLPP,8,99.99986,4,2.666667,0.1089435,0.1017238
446,Normal,0,PredRedLPP,10,99.98286,3.428571,2.666667,0.0994924,0.07807055
446,Normal,1,PredRedLPP,7,100.004,4,2.666667,0.08697122,0.08041256
447,Normal,0,PredRedLPP,10,99.99863,4,2.666667,0.1070454,0.09027863
447,Normal,1,PredRedLPP,11,99.98409,4,2.666667,0.1181844,0.09860631
448,Normal,0,PredRedLPP,10,99.97466,4,2.666667,0.1899914,0.1759044
448,Normal,1,PredRedLPP,10,100.0021,4,2.666667,0.1697029,0.1402962
449,Normal,0,PredRedLPP,10,99.97581,3.6,2.666667,0.1845934,0.1748215
449,Normal,1,PredRedLPP,8,100.0052,4,2.666667,0.1037801,0.08224513
450,Normal,0,PredRedLPP,9,99.99879,3.428572,2.666667,0.1059418,0.09283879
450,Normal,1,PredRedLPP,9,99.97157,4,2.666667,0.1070113,0.1033302
451,Normal,0,PredRedLPP,9,100.0119,4,2.666667,0.1385237,0.140749
451,Normal,1,PredRedLPP,10,99.97027,4,2.666667,0.09551559,0.1015329
452,Normal,0,PredRedLPP,9,100.0019,4,2.666667,0.1134594,0.109202
452,Normal,1,PredRedLPP,10,99.97036,4,2.666667,0.09673537,0.1040201
453,Normal,0,PredRedLPP,9,99.96856,3.333334,2.666667,0.1105201,0.0862997
453,Normal,1,PredRedLPP,7,100.0023,4,2.285714,0.08184734,0.06816392
454,Normal,0,PredRedLPP,8,99.95954,4,2.666667,0.08573139,0.06760309
454,Normal,1,PredRedLPP,8,100.0093,4,2.666667,0.1308667,0.1195044
455,Normal,0,PredRedLPP,8,100.0007,4,2.285714,0.1315204,0.1141187
455,Normal,1,PredRedLPP,9,99.97242,3.428571,2.666667,0.1064912,0.07852967
456,Normal,0,PredRedLPP,8,100.0014,4,2.666667,0.1390049,0.1286924
456,Normal,1,PredRedLPP,8,99.98139,3.428571,2.666667,0.09569075,0.07527941
457,Normal,0,PredRedLPP,13,99.97282,4,2.666667,0.1103896,0.09693879
457,Normal,1,PredRedLPP,11,100.0003,4,2.285714,0.1198052,0.09657806
458,Normal,0,PredRedLPP,9,99.97203,4,2.666667,0.1203281,0.09595224
458,Normal,1,PredRedLPP,8,100.01,4,2.666667,0.1239602,0.09568445
459,Normal,0,PredRedLPP,8,99.96312,3.428571,2.666667,0.1791407,0.1622463
459,Normal,1,PredRedLPP,8,100.0004,4,2.666667,0.1050074,0.09396828
460,Normal,0,PredRedLPP,8,100.0057,4,2.666667,0.0748264,0.06310628
460,Normal,1,PredRedLPP,9,99.97563,4,2.666667,0.1028604,0.07947533
461,Normal,0,PredRedLPP,9,99.98718,4,2.666667,0.1250732,0.09774877
461,Normal,1,PredRedLPP,9,100.0079,4,2.666667,0.09338021,0.08569758
462,Normal,0,PredRedLPP,9,99.96992,4,2.666667,0.09164483,0.07436058
462,Normal,1,PredRedLPP,9,100.0057,4,2.666667,0.09280933,0.09116241
463,Normal,0,PredRedLPP,11,99.97202,4,2.666667,0.09991619,0.08116127
463,Normal,1,PredRedLPP,9,99.99986,3.333334,2.666667,0.1202011,0.09409387
464,Normal,0,PredRedLPP,9,99.97896,4,2.666667,0.1053073,0.08737852
464,Normal,1,PredRedLPP,9,100.0013,3.428571,2.666667,0.109721,0.08178451
465,Normal,0,PredRedLPP,10,100.0026,4,2.666667,0.1118261,0.1124086
465,Normal,1,PredRedLPP,10,99.95222,3.428571,2.666667,0.1110145,0.1028848
466,Normal,0,PredRedLPP,9,100.002,4,2.222222,0.1121056,0.09321642
466,Normal,1,PredRedLPP,10,99.97945,4,2.666667,0.1022949,0.08545749
467,Normal,0,PredRedLPP,9,100.0009,4,2.666667,0.127035,0.1311151
467,Normal,1,PredRedLPP,9,99.98244,4,2.666667,0.1031491,0.09789775
468,Normal,0,PredRedLPP,9,100.0035,4,2.666667,0.1147891,0.092102
468,Normal,1,PredRedLPP,9,99.96371,3.428572,2.666667,0.1704135,0.1614262
469,Normal,0,PredRedLPP,9,99.99895,4,2.666667,0.09289454,0.1053215
469,Normal,1,PredRedLPP,9,99.97398,4,2.222222,0.0964514,0.07878338
470,Normal,0,PredRedLPP,8,100.0023,3.333334,2.666667,0.1197694,0.09978097
470,Normal,1,PredRedLPP,11,99.97429,4,2.666667,0.1614451,0.1431771
471,Normal,0,PredRedLPP,9,99.97227,4,2.666667,0.1147068,0.08937171
471,Normal,1,PredRedLPP,9,100.0003,4,2.666667,0.1010315,0.08083872
472,Normal,0,PredRedLPP,9,99.99995,4,2.666667,0.1094307,0.08587883
472,Normal,1,PredRedLPP,9,99.98138,4,2.666667,0.122175,0.1029251
473,Normal,0,PredRedLPP,8,100.0014,4,2.666667,0.08740479,0.07543173
473,Normal,1,PredRedLPP,9,99.97092,4,2.285714,0.1285295,0.1233577
474,Normal,0,PredRedLPP,12,99.97755,4,2.666667,0.1632675,0.1461001
474,Normal,1,PredRedLPP,8,100.015,4,2.222222,0.1039427,0.06491001
475,Normal,0,PredRedLPP,9,100.0046,4,2.666667,0.1139896,0.08586237
475,Normal,1,PredRedLPP,9,99.97362,3.428572,2.285714,0.09907886,0.077638
476,Normal,0,PredRedLPP,8,100.0002,3.428572,2.666667,0.08412418,0.07593385
476,Normal,1,PredRedLPP,9,99.97867,3.428571,2.666667,0.112478,0.09060732
477,Normal,0,PredRedLPP,8,99.97583,4,2.666667,0.1478078,0.1246389
477,Normal,1,PredRedLPP,7,100.0015,4,2.666667,0.1502617,0.1270299
478,Normal,0,PredRedLPP,10,100.0001,4,2.666667,0.1354804,0.1302916
478,Normal,1,PredRedLPP,10,99.97737,4,2.666667,0.1287788,0.08621043
479,Normal,0,PredRedLPP,10,99.97421,4,2.222222,0.1055649,0.08355688
479,Normal,1,PredRedLPP,9,100.0014,4,2.666667,0.1658797,0.1505394
480,Normal,0,PredRedLPP,9,99.97089,3.428572,2.666667,0.1396853,0.1268371
480,Normal,1,PredRedLPP,9,99.99986,4,2.666667,0.1133867,0.09600137
481,Normal,0,PredRedLPP,9,99.97738,4,2.666667,0.1285548,0.1013986
481,Normal,1,PredRedLPP,8,100.0006,3.333332,2.666667,0.100408,0.0774781
482,Normal,0,PredRedLPP,8,99.99997,4,2.666667,0.1130507,0.1011814
482,Normal,1,PredRedLPP,7,99.98717,4,2.666667,0.179665,0.1653695
483,Normal,0,PredRedLPP,9,99.99957,4,2.666667,0.11863,0.09591856
483,Normal,1,PredRedLPP,9,99.97884,4,2.666667,0.1335695,0.1188859
484,Normal,0,PredRedLPP,9,99.97316,4,2.666667,0.1231127,0.1037221
484,Normal,1,PredRedLPP,8,100.0006,3.428572,2.666667,0.1104447,0.0920414
485,Normal,0,PredRedLPP,8,100.0079,4,2.666667,0.141799,0.1211711
485,Normal,1,PredRedLPP,9,99.97364,4,2.666667,0.1430518,0.1556544
486,Normal,0,PredRedLPP,10,99.9817,4,2.666667,0.1261198,0.110751
486,Normal,1,PredRedLPP,8,100.003,4,2.666667,0.09691679,0.08426827
487,Normal,0,PredRedLPP,8,99.97371,4,2.666667,0.1773528,0.1495822
487,Normal,1,PredRedLPP,7,100.0004,3.066667,2.666667,0.1704918,0.2294967
488,Normal,0,PredRedLPP,11,99.98164,4,2.666667,0.105393,0.09157719
488,Normal,1,PredRedLPP,8,99.99973,3.428572,2.666667,0.1025817,0.08163267
489,Normal,0,PredRedLPP,9,99.99813,4,2.666667,0.08315729,0.07042253
489,Normal,1,PredRedLPP,9,99.96103,4,2.666667,0.1200117,0.10351
490,Normal,0,PredRedLPP,9,99.99993,4,2.666667,0.08821205,0.0720329
490,Normal,1,PredRedLPP,10,99.99377,3.428572,2.666667,0.1016921,0.08578414
491,Normal,0,PredRedLPP,8,100.0016,4,2.666667,0.09862211,0.0983485
491,Normal,1,PredRedLPP,9,99.98197,4,2.666667,0.1409557,0.1530623
492,Normal,0,PredRedLPP,8,100.0179,4,2.666667,0.1126743,0.09817756
492,Normal,1,PredRedLPP,11,99.98224,4,2.666667,0.1304152,0.1110577
493,Normal,0,PredRedLPP,10,99.97,4,2.285714,0.09538373,0.0754137
493,Normal,1,PredRedLPP,9,99.99796,4,2.666667,0.1058623,0.0980162
494,Normal,0,PredRedLPP,9,99.97487,4,2.666667,0.1087781,0.09168857
494,Normal,1,PredRedLPP,8,100.0019,3.428572,2.666667,0.1594467,0.143371
495,Normal,0,PredRedLPP,8,99.9795,4,2.666667,0.1555153,0.1403273
495,Normal,1,PredRedLPP,7,100.0077,4,2.666667,0.1527953,0.1339493
496,Normal,0,PredRedLPP,8,99.97414,3.428572,2.666667,0.140302,0.1072175
496,Normal,1,PredRedLPP,8,99.9997,4,2.666667,0.1144018,0.1009347
497,Normal,0,PredRedLPP,7,100.0006,3.428572,2.285714,0.08953557,0.08678368
497,Normal,1,PredRedLPP,9,99.96915,3.428571,2.285714,0.121164,0.1047563
498,Normal,0,PredRedLPP,7,99.96021,4,2.666667,0.1276918,0.1164118
498,Normal,1,PredRedLPP,8,100.0018,4,2.666667,0.09839243,0.0786863
499,Normal,0,PredRedLPP,8,100.0012,3.333334,2.666667,0.1558551,0.1439268
499,Normal,1,PredRedLPP,8,99.98329,4,2.666667,0.1714285,0.1519018
500,Normal,0,PredRedLPP,7,100.0011,4,2.444445,0.0861087,0.07077804
500,Normal,1,PredRedLPP,9,99.96596,4,1.904762,0.1368421,0.1075914
501,Normal,0,PredRedLPP,9,100.0044,3.428572,2.666667,0.205797,0.1714714
501,Normal,1,PredRedLPP,10,99.96473,4,2.666667,0.127592,0.1301163
502,Normal,0,PredRedLPP,9,99.99946,4,2.666667,0.08598948,0.06705032
502,Normal,1,PredRedLPP,10,99.98499,4,2.666667,0.09246934,0.1443194
503,Normal,0,PredRedLPP,8,100.0001,4,2.666667,0.1096748,0.1013647
503,Normal,1,PredRedLPP,11,99.96742,3.333334,2.666667,0.1683918,0.1453216
504,Normal,0,PredRedLPP,7,100.0012,3.428571,2.666667,0.08189157,0.0681057
504,Normal,1,PredRedLPP,9,99.96787,4,2.476191,0.0980392,0.09975286
505,Normal,0,PredRedLPP,10,99.97238,4,2.666667,0.1245509,0.1005608
505,Normal,1,PredRedLPP,8,99.99833,3.428572,2.666667,0.1008839,0.07707038
506,Normal,0,PredRedLPP,10,99.97189,4,2.666667,0.1138397,0.1008319
506,Normal,1,PredRedLPP,9,100.0039,4,2.666667,0.1120675,0.08776376
507,Normal,0,PredRedLPP,9,100.0144,4,2.666667,0.1148306,0.1032248
507,Normal,1,PredRedLPP,10,99.97871,4,2.666667,0.1145378,0.09271687
508,Normal,0,PredRedLPP,9,100.0025,3.333332,2.666667,0.1276746,0.1422313
508,Normal,1,PredRedLPP,9,99.9718,4,2.666667,0.1260831,0.09515388
509,Normal,0,PredRedLPP,9,99.99972,3.428572,2.666667,0.1320069,0.1390125
509,Normal,1,PredRedLPP,9,99.97604,4,2.666667,0.1937716,0.1690011
510,Normal,0,PredRedLPP,10,99.96707,4,2.666667,0.1174906,0.1022041
510,Normal,1,PredRedLPP,8,100.0155,4,2.666667,0.1051749,0.09876788
511,Normal,0,PredRedLPP,8,100,4,2.666667,0.09234957,0.09232208
511,Normal,1,PredRedLPP,10,99.97593,4,2.666667,0.112305,0.09127675
512,Normal,0,PredRedLPP,8,100.0033,4,2.666667,0.1134399,0.09002793
512,Normal,1,PredRedLPP,8,99.97327,4,2.666667,0.1763766,0.1576025
513,Normal,0,PredRedLPP,7,100.0131,4,2.666667,0.1445576,0.1253396
513,Normal,1,PredRedLPP,8,99.96877,2.857143,2.666667,0.1787058,0.2144987
514,Normal,0,PredRedLPP,8,100.0014,4,2.666667,0.1305307,0.1124003
514,Normal,1,PredRedLPP,8,99.96307,4,2.666667,0.1187239,0.09623761
515,Normal,0,PredRedLPP,8,99.97672,4,2.666667,0.1597531,0.1343327
515,Normal,1,PredRedLPP,7,100.0005,4,2.666667,0.1579542,0.1420341
516,Normal,0,PredRedLPP,8,99.97135,4,2.666667,0.1798046,0.1612711
516,Normal,1,PredRedLPP,7,100.0078,4,2.666667,0.1541858,0.1298462
517,Normal,0,PredRedLPP,8,100.0001,3.800001,2.666667,0.1335137,0.1110109
517,Normal,1,PredRedLPP,8,99.98233,4,2.666667,0.155816,0.1373982
518,Normal,0,PredRedLPP,8,99.99969,4,2.666667,0.1100087,0.1014547
518,Normal,1,PredRedLPP,9,99.9669,4,2.666667,0.09231213,0.07620155
519,Normal,0,PredRedLPP,8,100.0111,4,2.444445,0.1233524,0.1133339
519,Normal,1,PredRedLPP,8,99.97205,4,2.666667,0.1076782,0.0749253
520,Normal,0,PredRedLPP,10,100.0009,4,2.666667,0.1463261,0.1714497
520,Normal,1,PredRedLPP,11,99.98447,3.333332,2.666667,0.09740617,0.0771576
521,Normal,0,PredRedLPP,8,99.96648,4,2.666667,0.1616997,0.2101394
521,Normal,1,PredRedLPP,8,99.99832,4,2.666667,0.1791144,0.2647402
522,Normal,0,PredRedLPP,9,99.99843,3.428571,2.285714,0.1305944,0.1039516
522,Normal,1,PredRedLPP,9,99.99602,3.428571,2.666667,0.1085664,0.09408368
523,Normal,0,PredRedLPP,8,99.96748,4,2.666667,0.1544944,0.1387939
523,Normal,1,PredRedLPP,7,100.0115,3.428571,2.666667,0.1475752,0.1320705
524,Normal,0,PredRedLPP,9,99.97719,4,2.666667,0.1128655,0.0900028
524,Normal,1,PredRedLPP,9,100.0041,4,2.666667,0.09894737,0.1149541
525,Normal,0,PredRedLPP,9,100.0032,4,2.666667,0.09096682,0.08352368
